"BodyPart","adj","totalM","pctM","totalF","pctF","diff","total"
"ankle","smudge",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","so",3,1.49244821204704e-05,7,5.21924559532952e-05,-3.49710331869459,10
"ankle","sock",2,9.94965474698028e-06,0,0,Inf,2
"ankle","somehow",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","sometimes",1,4.97482737349014e-06,0,0,Inf,1
"ankle","somewhere",1,4.97482737349014e-06,0,0,Inf,1
"ankle","sore",2,9.94965474698028e-06,2,1.49121302723701e-05,-1.49875856515482,4
"ankle","sorely",1,4.97482737349014e-06,0,0,Inf,1
"ankle","splotchy",1,4.97482737349014e-06,0,0,Inf,1
"ankle","sprain",3,1.49244821204704e-05,2,1.49121302723701e-05,1.00082830875769,5
"ankle","stand",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","stiff",1,4.97482737349014e-06,0,0,Inf,1
"ankle","still",6,2.98489642409408e-05,4,2.98242605447401e-05,1.00082830875769,10
"ankle","strain",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","strap",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","strong",1,4.97482737349014e-06,0,0,Inf,1
"ankle","stumble",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","stupid",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","sunburn",1,4.97482737349014e-06,0,0,Inf,1
"ankle","surprise",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","swell",8,3.97986189879211e-05,9,6.71045862256653e-05,-1.68610338579918,17
"ankle","swift",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","tape",1,4.97482737349014e-06,0,0,Inf,1
"ankle","tell",1,4.97482737349014e-06,0,0,Inf,1
"ankle","than",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","the",1,4.97482737349014e-06,0,0,Inf,1
"ankle","then",13,6.46727558553718e-05,12,8.94727816342204e-05,-1.3834694447583,25
"ankle","there",1,4.97482737349014e-06,0,0,Inf,1
"ankle","thick",0,0,11,8.20167164980353e-05,-Inf,11
"ankle","thin",5,2.48741368674507e-05,5,3.72803256809251e-05,-1.49875856515483,10
"ankle","thinsocke",2,9.94965474698028e-06,0,0,Inf,2
"ankle","thoroughly",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","throb",1,4.97482737349014e-06,0,0,Inf,1
"ankle","tight",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"ankle","tightly",1,4.97482737349014e-06,5,3.72803256809251e-05,-7.49379282577413,6
"ankle","tire",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","to",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"ankle","together",11,5.47231011083915e-05,9,6.71045862256653e-05,-1.22625700785395,20
"ankle","too",3,1.49244821204704e-05,6,4.47363908171102e-05,-2.99751713030965,9
"ankle","trunk",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","twice",1,4.97482737349014e-06,0,0,Inf,1
"ankle","twist",0,0,2,1.49121302723701e-05,-Inf,2
"ankle","unbind",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","unconsciously",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"ankle","upward",1,4.97482737349014e-06,0,0,Inf,1
"ankle","useless",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","vein",1,4.97482737349014e-06,0,0,Inf,1
"ankle","veined",1,4.97482737349014e-06,0,0,Inf,1
"ankle","visible",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","warm",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","wayward",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","weak",0,0,4,2.98242605447401e-05,-Inf,4
"ankle","week",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","wellturne",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","wet",1,4.97482737349014e-06,0,0,Inf,1
"ankle","when",9,4.47734463614113e-05,20,0.000149121302723701,-3.33057458923295,29
"ankle","where",3,1.49244821204704e-05,2,1.49121302723701e-05,1.00082830875769,5
"ankle","white",5,2.48741368674507e-05,2,1.49121302723701e-05,1.66804718126281,7
"ankle","why",1,4.97482737349014e-06,0,0,Inf,1
"ankle","wind",1,4.97482737349014e-06,0,0,Inf,1
"ankle","wobbly",0,0,1,7.45606513618503e-06,-Inf,1
"ankle","woolen",1,4.97482737349014e-06,0,0,Inf,1
"ankle","wrap",0,0,2,1.49121302723701e-05,-Inf,2
"ankle","wrong",1,4.97482737349014e-06,0,0,Inf,1
"ankle","year",1,4.97482737349014e-06,0,0,Inf,1
"ankle","yellow",0,0,1,7.45606513618503e-06,-Inf,1
"anus","first",0,0,1,7.45606513618503e-06,-Inf,1
"anus","red",1,4.97482737349014e-06,0,0,Inf,1
"anus","stalwart",0,0,1,7.45606513618503e-06,-Inf,1
"anus","when",0,0,1,7.45606513618503e-06,-Inf,1
"anus","work",1,4.97482737349014e-06,0,0,Inf,1
"areola","enlarge",0,0,1,7.45606513618503e-06,-Inf,1
"areola","tender",0,0,1,7.45606513618503e-06,-Inf,1
"areola","therefore",0,0,1,7.45606513618503e-06,-Inf,1
"arm","",5,2.48741368674507e-05,5,3.72803256809251e-05,-1.49875856515483,10
"arm","'s",1,4.97482737349014e-06,0,0,Inf,1
"arm","-",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","–",1,4.97482737349014e-06,0,0,Inf,1
