BodyPart,adj,totalM,pctM,totalF,pctF,diff,total
hand,open,120,0.000596979,51,0.000380259,1.569926759,171
hand,other,685,0.003407757,313,0.002333748,1.460207437,998
hand,outstretch,49,0.000243767,33,0.00024605,-1.009368013,82
hand,outstretched,52,0.000258691,19,0.000141665,1.826072704,71
hand,own,1046,0.005203669,467,0.003481982,1.494455976,1513
hand,quickly,84,0.000417885,74,0.000551749,-1.320334926,158
hand,red,50,0.000248741,51,0.000380259,-1.528733736,101
hand,right,2544,0.012655961,750,0.005592049,2.263206416,3294
hand,rough,51,0.000253716,29,0.000216226,1.173384914,80
hand,shake,54,0.000268641,15,0.000111841,2.401987941,69
hand,slightly,73,0.000363162,44,0.000328067,1.106976766,117
hand,slowly,220,0.001094462,92,0.000685958,1.595523391,312
hand,small,134,0.000666627,203,0.001513581,-2.270507379,337
hand,soft,63,0.000313414,58,0.000432452,-1.379809473,121
hand,softly,45,0.000223867,43,0.000320611,-1.432147073,88
hand,sometimes,40,0.000198993,30,0.000223682,-1.124068924,70
hand,steady,61,0.000303464,28,0.00020877,1.453583972,89
hand,still,516,0.002567011,308,0.002296468,1.117808241,824
hand,strong,127,0.000631803,56,0.00041754,1.513157086,183
hand,suddenly,165,0.000820847,96,0.000715782,1.146782437,261
hand,thin,70,0.000348238,80,0.000596485,-1.712866932,150
hand,tight,52,0.000258691,49,0.000365347,-1.412291725,101
hand,tightly,104,0.000517382,117,0.00087236,-1.686103386,221
hand,tiny,30,0.000149245,60,0.000447364,-2.99751713,90
hand,together,833,0.004144031,509,0.003795137,1.091931868,1342
hand,up,121,0.000601954,51,0.000380259,1.583009482,172
hand,very,106,0.000527332,52,0.000387715,1.360100009,158
hand,warm,82,0.000407936,69,0.000514468,-1.2611505,151
hand,wet,43,0.000213918,36,0.000268418,-1.254774613,79
hand,white,138,0.000686526,149,0.001110954,-1.618224828,287
head,back,1684,0.008377609,1179,0.008790701,-1.049308995,2863
head,backward,38,0.000189043,21,0.000156577,1.207348436,59
head,bald,304,0.001512348,18,0.000134209,11.2685854,322
head,bare,37,0.000184069,13,9.69E-05,1.89900756,50
head,bend,42,0.000208943,53,0.000395171,-1.89129057,95
head,big,124,0.000616879,16,0.000119297,5.170946262,140
head,bow,22,0.000109446,27,0.000201314,-1.839385512,49
head,clear,52,0.000258691,12,8.95E-05,2.891281781,64
head,close,70,0.000348238,45,0.000335523,1.037896024,115
head,completely,47,0.000233817,11,8.20E-05,2.850844273,58
head,dark,43,0.000213918,30,0.000223682,-1.045645511,73
head,down,182,0.000905419,94,0.00070087,1.291849306,276
head,emphatically,39,0.000194018,32,0.000238594,-1.229750618,71
head,enough,68,0.000338288,27,0.000201314,1.680403086,95
head,far,99,0.000492508,46,0.000342979,1.435971052,145
head,finally,81,0.000402961,43,0.000320611,1.256854155,124
head,firmly,37,0.000184069,19,0.000141665,1.299320962,56
head,first,40,0.000198993,14,0.000104385,1.906339636,54
head,forth,122,0.000606929,63,0.000469732,1.292074642,185
head,forward,279,0.001387977,149,0.001110954,1.249356144,428
head,full,85,0.00042286,32,0.000238594,1.77230013,117
head,gently,78,0.000388037,51,0.000380259,1.020452393,129
head,good,61,0.000303464,30,0.000223682,1.356678374,91
head,gravely,37,0.000184069,21,0.000156577,1.175576109,58
head,great,56,0.00027859,7,5.22E-05,5.33775098,63
head,half,29,0.00014427,18,0.000134209,1.074963739,47
head,hard,65,0.000323364,50,0.000372803,-1.152891204,115
head,heavy,67,0.000333313,30,0.000223682,1.490122149,97
head,high,201,0.00099994,168,0.001252619,-1.252693726,369
head,huge,49,0.000243767,5,3.73E-05,6.538744951,54
head,immediately,34,0.000169144,15,0.000111841,1.512362778,49
head,impatiently,32,0.000159194,32,0.000238594,-1.498758565,64
head,inside,39,0.000194018,24,0.000178946,1.084230668,63
head,large,88,0.000437785,17,0.000126753,3.453838869,105
head,late,51,0.000253716,24,0.000178946,1.417840104,75
head,little,76,0.000378087,81,0.000603941,-1.597361102,157
head,long,63,0.000313414,28,0.00020877,1.501242463,91
head,low,125,0.000621853,57,0.000424996,1.463199282,182
head,merely,59,0.000293515,34,0.000253506,1.157820985,93
head,over,32,0.000159194,24,0.000178946,-1.124068924,56
head,own,270,0.001343203,108,0.000805255,1.668047181,378
head,quickly,83,0.000412911,72,0.000536837,-1.300127912,155
head,quite,36,0.000179094,17,0.000126753,1.412934083,53
head,right,105,0.000522357,37,0.000275874,1.893458963,142
head,round,91,0.000452709,20,0.000149121,3.03584587,111
head,ruefully,42,0.000208943,15,0.000111841,1.868212843,57
head,sadly,180,0.000895469,65,0.000484644,1.847683032,245
head,sharply,55,0.000273616,33,0.00024605,1.112031454,88
head,shave,75,0.000373112,17,0.000126753,2.943612673,92
head,sideways,107,0.000532307,47,0.000350435,1.518987646,154
head,simply,50,0.000248741,39,0.000290787,-1.169031681,89
head,slightly,351,0.001746164,229,0.001707439,1.022680455,580
head,slowly,586,0.002915249,322,0.002400853,1.214255464,908
head,small,51,0.000253716,32,0.000238594,1.063380078,83
head,sometimes,37,0.000184069,17,0.000126753,1.452182252,54
head,still,259,0.00128848,128,0.000954376,1.350075687,387
head,straight,38,0.000189043,26,0.000193858,-1.025466387,64
head,suddenly,142,0.000706425,71,0.000529381,1.334437745,213
head,up,90,0.000447734,46,0.000342979,1.305428229,136
head,very,102,0.000507432,64,0.000477188,1.063380078,166
head,vigorously,57,0.000283565,36,0.000268418,1.056429881,93
head,violently,76,0.000378087,35,0.000260962,1.448818123,111
head,wearily,49,0.000243767,18,0.000134209,1.816318042,67
head,white,50,0.000248741,20,0.000149121,1.668047181,70
heart,beat,21,0.000104471,11,8.20E-05,1.273781484,32
heart,big,27,0.00013432,9,6.71E-05,2.001656618,36
heart,break,21,0.000104471,27,0.000201314,-1.926975298,48
heart,cold,26,0.000129346,16,0.000119297,1.084230668,42
heart,deep,42,0.000208943,21,0.000156577,1.334437745,63
heart,fast,178,0.000885519,118,0.000879816,1.006482706,296
heart,full,56,0.00027859,33,0.00024605,1.132250208,89
heart,good,45,0.000223867,33,0.00024605,-1.099089614,78
heart,great,11,5.47E-05,14,0.000104385,-1.907510901,25
heart,hard,109,0.000542256,85,0.000633766,-1.168756679,194
heart,heavy,44,0.000218892,36,0.000268418,-1.226257008,80
heart,little,34,0.000169144,31,0.000231138,-1.366515162,65
heart,long,23,0.000114421,8,5.96E-05,1.918254258,31
heart,nearly,28,0.000139295,26,0.000193858,-1.391704382,54
heart,old,20,9.95E-05,20,0.000149121,-1.498758565,40
heart,own,269,0.001338229,162,0.001207883,1.107912819,431
heart,painfully,19,9.45E-05,11,8.20E-05,1.152468962,30
heart,pound,16,7.96E-05,18,0.000134209,-1.686103386,34
heart,quickly,19,9.45E-05,10,7.46E-05,1.267715858,29
heart,really,28,0.000139295,15,0.000111841,1.245475229,43
heart,right,24,0.000119396,10,7.46E-05,1.601325294,34
heart,secret,18,8.95E-05,8,5.96E-05,1.501242463,26
heart,still,110,0.000547231,75,0.000559205,-1.02188084,185
heart,straight,14,6.96E-05,13,9.69E-05,-1.391704382,27
heart,strong,21,0.000104471,8,5.96E-05,1.75144954,29
heart,suddenly,45,0.000223867,25,0.000186402,1.200993971,70
heart,very,47,0.000233817,28,0.00020877,1.119974536,75
heart,violently,28,0.000139295,19,0.000141665,-1.017014741,47
heart,warm,15,7.46E-05,15,0.000111841,-1.498758565,30
heart,whole,58,0.00028854,29,0.000216226,1.334437745,87
heart,wildly,29,0.00014427,30,0.000223682,-1.550439895,59
heart,young,16,7.96E-05,18,0.000134209,-1.686103386,34
leg,apart,50,0.000248741,63,0.000469732,-1.888435792,113
leg,back,111,0.000552206,42,0.000313155,1.763364163,153
leg,bad,75,0.000373112,13,9.69E-05,3.849339649,88
leg,badly,23,0.000114421,4,2.98E-05,3.836508517,27
leg,bare,62,0.000308439,123,0.000917096,-2.973343605,185
leg,bend,17,8.46E-05,11,8.20E-05,1.031156439,28
leg,break,31,0.00015422,4,2.98E-05,5.170946262,35
leg,down,23,0.000114421,8,5.96E-05,1.918254258,31
leg,far,34,0.000169144,15,0.000111841,1.512362778,49
leg,fat,17,8.46E-05,14,0.000104385,-1.23427176,31
leg,first,21,0.000104471,5,3.73E-05,2.802319265,26
leg,forward,26,0.000129346,11,8.20E-05,1.57706279,37
leg,front,45,0.000223867,25,0.000186402,1.200993971,70
leg,good,64,0.000318389,30,0.000223682,1.423400261,94
leg,hairy,31,0.00015422,1,7.46E-06,20.68378505,32
leg,heavy,20,9.95E-05,16,0.000119297,-1.199006852,36
leg,high,17,8.46E-05,11,8.20E-05,1.031156439,28
leg,injure,25,0.000124371,6,4.47E-05,2.780078635,31
leg,last,25,0.000124371,5,3.73E-05,3.336094363,30
leg,little,69,0.000343263,29,0.000216226,1.587520766,98
leg,long,313,0.001557121,244,0.00181928,-1.16836131,557
leg,low,38,0.000189043,11,8.20E-05,2.304937923,49
leg,numb,24,0.000119396,9,6.71E-05,1.779250327,33
leg,other,24,0.000119396,19,0.000141665,-1.186517197,43
leg,out,20,9.95E-05,9,6.71E-05,1.482708606,29
leg,own,71,0.000353213,33,0.00024605,1.435531514,104
leg,pant,91,0.000452709,18,0.000134209,3.373162078,109
leg,right,254,0.001263606,81,0.000603941,2.092266588,335
leg,short,90,0.000447734,42,0.000313155,1.429754727,132
leg,skinny,23,0.000114421,23,0.000171489,-1.498758565,46
leg,slightly,11,5.47E-05,17,0.000126753,-2.316263237,28
leg,slowly,23,0.000114421,13,9.69E-05,1.180464159,36
leg,stiff,44,0.000218892,14,0.000104385,2.096973599,58
leg,still,75,0.000373112,38,0.00028333,1.316879354,113
leg,straight,38,0.000189043,22,0.000164033,1.152468962,60
leg,strong,14,6.96E-05,31,0.000231138,-3.31867968,45
leg,suddenly,28,0.000139295,14,0.000104385,1.334437745,42
leg,thick,25,0.000124371,9,6.71E-05,1.853385757,34
leg,thin,62,0.000308439,49,0.000365347,-1.184502737,111
leg,together,28,0.000139295,44,0.000328067,-2.355192031,72
leg,up,20,9.95E-05,27,0.000201314,-2.023324063,47
leg,very,22,0.000109446,18,0.000134209,-1.226257008,40
leg,weak,44,0.000218892,26,0.000193858,1.12913963,70
leg,white,21,0.000104471,29,0.000216226,-2.069714209,50
leg,wide,33,0.000164169,39,0.000290787,-1.771260122,72
leg,wooden,50,0.000248741,2,1.49E-05,16.68047181,52
lip,blue,44,0.000218892,24,0.000178946,1.2232346,68
lip,bottom,82,0.000407936,108,0.000805255,-1.973974696,190
lip,chap,19,9.45E-05,9,6.71E-05,1.408573175,28
lip,close,29,0.00014427,23,0.000171489,-1.188670586,52
lip,cold,11,5.47E-05,19,0.000141665,-2.588764794,30
lip,crack,29,0.00014427,13,9.69E-05,1.488411331,42
lip,dark,13,6.47E-05,12,8.95E-05,-1.383469445,25
lip,fat,18,8.95E-05,8,5.96E-05,1.501242463,26
lip,firmly,20,9.95E-05,9,6.71E-05,1.482708606,29
lip,full,42,0.000208943,77,0.000574117,-2.747724036,119
lip,gently,25,0.000124371,24,0.000178946,-1.438808223,49
lip,hard,34,0.000169144,24,0.000178946,-1.057947222,58
lip,little,10,4.97E-05,17,0.000126753,-2.547889561,27
lip,long,26,0.000129346,15,0.000111841,1.156512712,41
lip,low,515,0.002562036,400,0.002982426,-1.164084322,915
lip,moist,9,4.48E-05,17,0.000126753,-2.830988401,26
lip,nervously,15,7.46E-05,12,8.95E-05,-1.199006852,27
lip,open,33,0.000164169,15,0.000111841,1.46788152,48
lip,own,69,0.000343263,61,0.00045482,-1.324989456,130
lip,pale,37,0.000184069,48,0.000357891,-1.944335436,85
lip,part,21,0.000104471,33,0.00024605,-2.355192031,54
lip,pink,18,8.95E-05,23,0.000171489,-1.915080389,41
lip,purse,11,5.47E-05,15,0.000111841,-2.04376168,26
lip,red,48,0.000238792,106,0.000790343,-3.309758498,154
lip,silently,25,0.000124371,21,0.000156577,-1.258957195,46
lip,slightly,70,0.000348238,90,0.000671046,-1.926975298,160
lip,slowly,31,0.00015422,13,9.69E-05,1.591060388,44
lip,soft,33,0.000164169,38,0.00028333,-1.725843196,71
lip,soundless,17,8.46E-05,11,8.20E-05,1.031156439,28
lip,still,58,0.00028854,59,0.000439908,-1.52459923,117
lip,swell,31,0.00015422,31,0.000231138,-1.498758565,62
lip,thick,51,0.000253716,14,0.000104385,2.430583036,65
lip,thin,117,0.000582055,82,0.000611397,-1.050411986,199
lip,thoughtfully,19,9.45E-05,9,6.71E-05,1.408573175,28
lip,tight,45,0.000223867,60,0.000447364,-1.998344754,105
lip,tightly,25,0.000124371,52,0.000387715,-3.117417816,77
lip,together,180,0.000895469,249,0.00185656,-2.073282682,429
lip,top,30,0.000149245,32,0.000238594,-1.598675803,62
lip,upper,409,0.002034704,283,0.002110066,-1.037038323,692
lip,very,19,9.45E-05,23,0.000171489,-1.814286684,42
lip,warm,16,7.96E-05,18,0.000134209,-1.686103386,34
lip,wet,25,0.000124371,22,0.000164033,-1.318907537,47
lip,white,32,0.000159194,34,0.000253506,-1.592430975,66
lip,wide,14,6.96E-05,20,0.000149121,-2.141083665,34
mouth,big,36,0.000179094,23,0.000171489,1.044342583,59
mouth,close,44,0.000218892,39,0.000290787,-1.328445092,83
mouth,full,113,0.000562155,71,0.000529381,1.061911727,184
mouth,half,41,0.000203968,15,0.000111841,1.823731585,56
mouth,hard,22,0.000109446,20,0.000149121,-1.362507787,42
mouth,large,19,9.45E-05,17,0.000126753,-1.340994506,36
mouth,little,48,0.000238792,59,0.000439908,-1.84222407,107
mouth,long,19,9.45E-05,13,9.69E-05,-1.025466387,32
mouth,open,545,0.002711281,399,0.00297497,-1.097256271,944
mouth,own,120,0.000596979,64,0.000477188,1.251035386,184
mouth,red,19,9.45E-05,37,0.000275874,-2.918635101,56
mouth,right,20,9.95E-05,8,5.96E-05,1.668047181,28
mouth,slightly,96,0.000477583,79,0.000589029,-1.233353403,175
mouth,slowly,20,9.95E-05,11,8.20E-05,1.213125223,31
mouth,small,37,0.000184069,33,0.00024605,-1.336730612,70
mouth,soft,17,8.46E-05,29,0.000216226,-2.556705788,46
mouth,still,66,0.000328339,37,0.000275874,1.190174205,103
mouth,suddenly,20,9.95E-05,16,0.000119297,-1.199006852,36
mouth,thin,26,0.000129346,24,0.000178946,-1.383469445,50
mouth,tight,42,0.000208943,40,0.000298243,-1.42738911,82
mouth,very,47,0.000233817,19,0.000141665,1.65048879,66
mouth,warm,13,6.47E-05,19,0.000141665,-2.190493288,32
mouth,wet,16,7.96E-05,13,9.69E-05,-1.217741334,29
mouth,wide,221,0.001099437,156,0.001163146,-1.057947222,377
shoulder,bare,30,0.000149245,122,0.00090964,-6.094951498,152
shoulder,big,23,0.000114421,6,4.47E-05,2.557672345,29
shoulder,broad,169,0.000840746,27,0.000201314,4.176295906,196
shoulder,forward,36,0.000179094,22,0.000164033,1.0918127,58
shoulder,gently,21,0.000104471,25,0.000186402,-1.784236387,46
shoulder,good,24,0.000119396,6,4.47E-05,2.66887549,30
shoulder,hard,19,9.45E-05,6,4.47E-05,2.112859763,25
shoulder,heavy,23,0.000114421,2,1.49E-05,7.673017034,25
shoulder,high,28,0.000139295,7,5.22E-05,2.66887549,35
shoulder,leave,224,0.001114361,104,0.000775431,1.437086802,328
shoulder,lightly,13,6.47E-05,15,0.000111841,-1.729336806,28
shoulder,massive,25,0.000124371,8,5.96E-05,2.085058977,33
shoulder,naked,10,4.97E-05,23,0.000171489,-3.4471447,33
shoulder,narrow,38,0.000189043,28,0.00020877,-1.104348416,66
shoulder,other,16,7.96E-05,9,6.71E-05,1.186166884,25
shoulder,own,64,0.000318389,31,0.000231138,1.377484124,95
shoulder,right,220,0.001094462,77,0.000574117,1.906339636,297
shoulder,round,16,7.96E-05,17,0.000126753,-1.592430975,33
shoulder,slightly,44,0.000218892,34,0.000253506,-1.158131619,78
shoulder,slump,17,8.46E-05,10,7.46E-05,1.134272083,27
shoulder,small,6,2.98E-05,20,0.000149121,-4.995861884,26
shoulder,still,44,0.000218892,20,0.000149121,1.46788152,64
shoulder,straight,19,9.45E-05,14,0.000104385,-1.104348416,33
shoulder,strong,24,0.000119396,8,5.96E-05,2.001656618,32
shoulder,thin,37,0.000184069,45,0.000335523,-1.822814471,82
shoulder,white,6,2.98E-05,39,0.000290787,-9.741930674,45
shoulder,wide,48,0.000238792,8,5.96E-05,4.003313235,56
skin,bare,28,0.000139295,58,0.000432452,-3.104571314,86
skin,black,38,0.000189043,19,0.000141665,1.334437745,57
skin,brown,48,0.000238792,43,0.000320611,-1.342637881,91
skin,clear,8,3.98E-05,20,0.000149121,-3.746896413,28
skin,cold,18,8.95E-05,25,0.000186402,-2.081609118,43
skin,cool,15,7.46E-05,11,8.20E-05,-1.099089614,26
skin,dark,83,0.000412911,66,0.0004921,-1.191783919,149
skin,fair,21,0.000104471,34,0.000253506,-2.426561486,55
skin,gray,20,9.95E-05,7,5.22E-05,1.906339636,27
skin,hot,29,0.00014427,34,0.000253506,-1.757165214,63
skin,light,17,8.46E-05,17,0.000126753,-1.498758565,34
skin,own,116,0.00057708,54,0.000402628,1.433284985,170
skin,pale,76,0.000378087,114,0.000849991,-2.248137848,190
skin,sallow,17,8.46E-05,13,9.69E-05,-1.146109491,30
skin,smooth,53,0.000263666,95,0.000708326,-2.686454032,148
skin,soft,22,0.000109446,52,0.000387715,-3.542520245,74
skin,still,29,0.00014427,29,0.000216226,-1.498758565,58
skin,tan,17,8.46E-05,21,0.000156577,-1.851407639,38
skin,thin,11,5.47E-05,17,0.000126753,-2.316263237,28
skin,tight,22,0.000109446,26,0.000193858,-1.771260122,48
skin,very,26,0.000129346,30,0.000223682,-1.729336806,56
skin,warm,50,0.000248741,37,0.000275874,-1.109081338,87
skin,wet,10,4.97E-05,15,0.000111841,-2.248137848,25
skin,white,66,0.000328339,128,0.000954376,-2.906683278,194
skin,yellow,23,0.000114421,10,7.46E-05,1.534603407,33
