BodyPart,adj,totalM,pctM,totalF,pctF,diff,total
heart,whole,45,0.001080536,19,0.000796579,1.356470704,64
mouth,little,33,0.000792393,31,0.001299681,-1.640197887,64
body,dead,47,0.00112856,16,0.000670803,1.682400471,63
foot,little,19,0.000456226,44,0.001844709,-4.043408034,63
hair,neatly,48,0.001152572,15,0.000628878,1.83274264,63
arm,suddenly,46,0.001104548,16,0.000670803,1.646604716,62
body,little,34,0.000816405,28,0.001173906,-1.43789644,62
face,line,37,0.000888441,25,0.00104813,-1.179741287,62
hair,yellow,30,0.000720357,32,0.001341607,-1.862418246,62
hand,close,43,0.001032512,19,0.000796579,1.296183117,62
hand,slightly,44,0.001056524,18,0.000754654,1.400011739,62
leg,own,47,0.00112856,15,0.000628878,1.794560502,62
hand,empty,51,0.001224607,10,0.000419252,2.920933583,61
head,vigorously,43,0.001032512,18,0.000754654,1.368193291,61
shoulder,own,45,0.001080536,16,0.000670803,1.610808961,61
shoulder,slightly,35,0.000840417,26,0.001090055,-1.297041278,61
eye,ahead,43,0.001032512,17,0.000712728,1.448675249,60
eye,dull,39,0.000936464,21,0.000880429,1.063645282,60
eye,narrow,42,0.0010085,18,0.000754654,1.336374842,60
eye,quite,29,0.000696345,31,0.001299681,-1.866432078,60
head,good,46,0.001104548,14,0.000586953,1.881833961,60
body,forward,43,0.001032512,16,0.000670803,1.539217452,59
face,lovely,3,7.20E-05,56,0.002347812,-32.5923193,59
hand,full,33,0.000792393,26,0.001090055,-1.375649841,59
head,hard,42,0.0010085,17,0.000712728,1.414985127,59
head,heavy,44,0.001056524,15,0.000628878,1.680014087,59
leg,little,46,0.001104548,13,0.000545028,2.02659042,59
face,sad,39,0.000936464,19,0.000796579,1.175607944,58
finger,still,41,0.000984488,17,0.000712728,1.381295005,58
hair,pubic,14,0.000336167,44,0.001844709,-5.487482332,58
hand,softly,34,0.000816405,24,0.001006205,-1.232482663,58
leg,pant,52,0.001248619,6,0.000251551,4.963677984,58
arm,white,15,0.000360179,42,0.001760859,-4.888847895,57
head,enough,46,0.001104548,10,0.000419252,2.634567546,56
head,long,43,0.001032512,13,0.000545028,1.894421479,56
arm,tightly,24,0.000576286,31,0.001299681,-2.255272095,55
eye,down,32,0.000768381,23,0.00096428,-1.254949795,55
face,slightly,22,0.000528262,33,0.001383532,-2.619025658,55
hair,light,21,0.00050425,34,0.001425457,-2.826884837,55
hand,brown,36,0.000864429,19,0.000796579,1.085176563,55
hand,red,30,0.000720357,25,0.00104813,-1.455014255,55
eye,old,24,0.000576286,30,0.001257756,-2.182521382,54
hand,bloody,44,0.001056524,10,0.000419252,2.52002113,54
eye,up,33,0.000792393,20,0.000838504,-1.058192185,53
face,cold,31,0.000744369,22,0.000922355,-1.239108914,53
face,pink,30,0.000720357,23,0.00096428,-1.338613114,53
face,straight,36,0.000864429,17,0.000712728,1.212844394,53
face,yellow,37,0.000888441,16,0.000670803,1.324442924,53
finger,slowly,38,0.000912453,15,0.000628878,1.450921257,53
hair,wavy,39,0.000936464,14,0.000586953,1.595467924,53
leg,bad,48,0.001152572,5,0.000209626,5.498227921,53
leg,weak,38,0.000912453,15,0.000628878,1.450921257,53
arm,straight,37,0.000888441,15,0.000628878,1.412739119,52
finger,white,27,0.000648322,25,0.00104813,-1.616682505,52
hand,wet,33,0.000792393,19,0.000796579,-1.005282576,52
head,white,39,0.000936464,13,0.000545028,1.718196225,52
lip,pale,25,0.000600298,27,0.001131981,-1.885698474,52
eye,huge,28,0.000672333,23,0.00096428,-1.434228337,51
face,completely,34,0.000816405,17,0.000712728,1.14546415,51
face,down,35,0.000840417,16,0.000670803,1.252851414,51
face,gray,40,0.000960476,11,0.000461177,2.082662091,51
face,ugly,42,0.0010085,9,0.000377327,2.672749684,51
hair,fine,28,0.000672333,23,0.00096428,-1.434228337,51
hand,outstretch,31,0.000744369,20,0.000838504,-1.126462649,51
face,eye,30,0.000720357,20,0.000838504,-1.164011404,50
face,haggard,39,0.000936464,11,0.000461177,2.030595539,50
face,smile,30,0.000720357,20,0.000838504,-1.164011404,50
face,stern,37,0.000888441,13,0.000545028,1.630083598,50
face,wrinkle,31,0.000744369,19,0.000796579,-1.070139516,50
hand,black,31,0.000744369,19,0.000796579,-1.070139516,50
hand,tight,25,0.000600298,25,0.00104813,-1.746017105,50
head,late,34,0.000816405,16,0.000670803,1.21705566,50
face,open,30,0.000720357,19,0.000796579,-1.105810833,49
hand,high,39,0.000936464,10,0.000419252,2.233655093,49
head,small,37,0.000888441,12,0.000503102,1.765923898,49
heart,suddenly,39,0.000936464,10,0.000419252,2.233655093,49
arm,gently,25,0.000600298,23,0.00096428,-1.606335737,48
body,late,35,0.000840417,13,0.000545028,1.541970971,48
eye,glassy,30,0.000720357,18,0.000754654,-1.047610263,48
face,clearly,30,0.000720357,18,0.000754654,-1.047610263,48
face,forward,37,0.000888441,11,0.000461177,1.926462434,48
foot,stock,33,0.000792393,15,0.000628878,1.260010565,48
foot,stockinged,28,0.000672333,20,0.000838504,-1.247155075,48
hair,wild,25,0.000600298,23,0.00096428,-1.606335737,48
head,bend,19,0.000456226,29,0.001215831,-2.664973477,48
head,wearily,39,0.000936464,9,0.000377327,2.481838992,48
mouth,close,28,0.000672333,20,0.000838504,-1.247155075,48
face,grave,33,0.000792393,14,0.000586953,1.35001132,47
face,tire,33,0.000792393,14,0.000586953,1.35001132,47
finger,gently,29,0.000696345,18,0.000754654,-1.083734755,47
head,clear,42,0.0010085,5,0.000209626,4.810949431,47
head,emphatically,28,0.000672333,19,0.000796579,-1.184797322,47
lip,tight,26,0.00062431,21,0.000880429,-1.410244585,47
arm,down,33,0.000792393,13,0.000545028,1.453858345,46
face,narrow,36,0.000864429,10,0.000419252,2.06183547,46
face,wide,24,0.000576286,22,0.000922355,-1.60051568,46
hand,heavy,42,0.0010085,4,0.000167701,6.013686789,46
hand,old,33,0.000792393,13,0.000545028,1.453858345,46
hand,rough,32,0.000768381,14,0.000586953,1.309101886,46
heart,heavy,30,0.000720357,16,0.000670803,1.073872641,46
heart,very,29,0.000696345,17,0.000712728,-1.023527269,46
lip,blue,34,0.000816405,12,0.000503102,1.622740879,46
mouth,small,27,0.000648322,19,0.000796579,-1.228678704,46
arm,free,26,0.00062431,19,0.000796579,-1.275935577,45
body,warm,13,0.000312155,32,0.001341607,-4.29788826,45
hand,far,33,0.000792393,12,0.000503102,1.575013207,45
hand,nervously,32,0.000768381,13,0.000545028,1.409802031,45
head,gravely,30,0.000720357,15,0.000628878,1.14546415,45
leg,together,18,0.000432214,27,0.001131981,-2.619025658,45
mouth,half,36,0.000864429,9,0.000377327,2.2909283,45
body,big,37,0.000888441,7,0.000293476,3.027298111,44
face,heavy,37,0.000888441,7,0.000293476,3.027298111,44
face,large,31,0.000744369,13,0.000545028,1.365745718,44
finger,thick,43,0.001032512,1,4.19E-05,24.62747923,44
foot,big,37,0.000888441,7,0.000293476,3.027298111,44
hair,carefully,23,0.000552274,21,0.000880429,-1.594189531,44
hair,smooth,25,0.000600298,19,0.000796579,-1.326973,44
head,great,41,0.000984488,3,0.000125776,7.82733836,44
head,huge,42,0.0010085,2,8.39E-05,12.02737358,44
leg,wide,21,0.00050425,23,0.00096428,-1.912304449,44
lip,thick,38,0.000912453,6,0.000251551,3.627303142,44
arm,little,22,0.000528262,21,0.000880429,-1.666652692,43
face,impassive,27,0.000648322,16,0.000670803,-1.034676803,43
face,soft,21,0.00050425,22,0.000922355,-1.829160777,43
hair,crop,31,0.000744369,12,0.000503102,1.479557861,43
hand,first,35,0.000840417,8,0.000335402,2.505702829,43
hand,flat,32,0.000768381,11,0.000461177,1.666129673,43
hand,shake,39,0.000936464,4,0.000167701,5.584137732,43
heart,little,26,0.00062431,17,0.000712728,-1.141626569,43
leg,straight,29,0.000696345,14,0.000586953,1.186373584,43
lip,swell,24,0.000576286,19,0.000796579,-1.382263542,43
skin,brown,23,0.000552274,20,0.000838504,-1.518275744,43
body,old,31,0.000744369,11,0.000461177,1.614063121,42
face,swell,26,0.00062431,16,0.000670803,-1.074472065,42
hand,enough,32,0.000768381,10,0.000419252,1.83274264,42
head,sharply,25,0.000600298,17,0.000712728,-1.187291632,42
heart,good,26,0.00062431,16,0.000670803,-1.074472065,42
leg,front,30,0.000720357,12,0.000503102,1.431830188,42
body,small,21,0.00050425,20,0.000838504,-1.662873434,41
hair,close,34,0.000816405,7,0.000293476,2.781841508,41
hair,up,8,0.000192095,33,0.001383532,-7.20232056,41
hand,late,30,0.000720357,11,0.000461177,1.561996568,41
head,inside,31,0.000744369,10,0.000419252,1.775469433,41
face,puffy,25,0.000600298,15,0.000628878,-1.047610263,40
hand,delicate,17,0.000408202,23,0.00096428,-2.362258437,40
hand,forth,29,0.000696345,11,0.000461177,1.509930016,40
hand,steady,31,0.000744369,9,0.000377327,1.972743814,40
head,backward,26,0.00062431,14,0.000586953,1.063645282,40
head,impatiently,21,0.00050425,19,0.000796579,-1.579729762,40
head,straight,27,0.000648322,13,0.000545028,1.189520464,40
lip,tightly,16,0.000384191,24,0.001006205,-2.619025658,40
arm,round,12,0.000288143,27,0.001131981,-3.928538487,39
body,strong,25,0.000600298,14,0.000586953,1.022735848,39
finger,lightly,19,0.000456226,20,0.000838504,-1.837912743,39
foot,together,25,0.000600298,14,0.000586953,1.022735848,39
hair,color,16,0.000384191,23,0.00096428,-2.509899589,39
hair,pale,20,0.000480238,19,0.000796579,-1.65871625,39
head,dark,17,0.000408202,22,0.000922355,-2.259551548,39
head,quite,28,0.000672333,11,0.000461177,1.457863464,39
leg,stiff,32,0.000768381,7,0.000293476,2.618203772,39
body,heavy,27,0.000648322,11,0.000461177,1.405796912,38
eye,swell,18,0.000432214,20,0.000838504,-1.940019006,38
foot,small,18,0.000432214,20,0.000838504,-1.940019006,38
hair,forward,19,0.000456226,19,0.000796579,-1.746017105,38
heart,deep,30,0.000720357,8,0.000335402,2.147745282,38
heart,wildly,22,0.000528262,16,0.000670803,-1.269830622,38
skin,black,30,0.000720357,8,0.000335402,2.147745282,38
body,good,26,0.00062431,11,0.000461177,1.353730359,37
face,sweet,9,0.000216107,28,0.001173906,-5.432053217,37
foot,good,30,0.000720357,7,0.000293476,2.454566036,37
hand,sometimes,26,0.00062431,11,0.000461177,1.353730359,37
hand,tiny,16,0.000384191,21,0.000880429,-2.291647451,37
head,completely,31,0.000744369,6,0.000251551,2.959115721,37
mouth,big,29,0.000696345,8,0.000335402,2.076153772,37
mouth,very,25,0.000600298,12,0.000503102,1.193191823,37
shoulder,still,26,0.00062431,11,0.000461177,1.353730359,37
shoulder,thin,23,0.000552274,14,0.000586953,-1.062793021,37
arm,big,32,0.000768381,4,0.000167701,4.581856601,36
body,young,9,0.000216107,27,0.001131981,-5.238051316,36
hair,good,19,0.000456226,17,0.000712728,-1.562225831,36
head,half,23,0.000552274,13,0.000545028,1.01329521,36
mouth,red,15,0.000360179,21,0.000880429,-2.444423948,36
skin,soft,11,0.000264131,25,0.00104813,-3.968220694,36
arm,powerful,32,0.000768381,3,0.000125776,6.109142134,35
face,clean,31,0.000744369,4,0.000167701,4.438673582,35
face,warm,16,0.000384191,19,0.000796579,-2.073395313,35
foot,firmly,29,0.000696345,6,0.000251551,2.76820503,35
hair,soft,13,0.000312155,22,0.000922355,-2.954798179,35
head,immediately,26,0.00062431,9,0.000377327,1.654559328,35
head,sometimes,24,0.000576286,11,0.000461177,1.249597255,35
lip,part,11,0.000264131,24,0.001006205,-3.809491867,35
lip,top,20,0.000480238,15,0.000628878,-1.309512829,35
lip,white,17,0.000408202,18,0.000754654,-1.848723994,35
skin,bare,10,0.000240119,25,0.00104813,-4.365042764,35
skin,fair,16,0.000384191,19,0.000796579,-2.073395313,35
arm,fold,24,0.000576286,10,0.000419252,1.37455698,34
finger,thin,20,0.000480238,14,0.000586953,-1.222211974,34
foot,apart,27,0.000648322,7,0.000293476,2.209109433,34
hair,beautiful,7,0.000168083,27,0.001131981,-6.734637407,34
hand,hot,19,0.000456226,15,0.000628878,-1.378434557,34
head,firmly,25,0.000600298,9,0.000377327,1.590922431,34
leg,wooden,34,0.000816405,0,0,Inf,34
